time	x	rho	rhou
98.4455	72	1.01269	-0.0084173
98.4455	73	1.01804	-0.0119927
98.4455	74	1.02538	-0.0169338
98.4455	75	1.03562	-0.0237425
98.4455	76	1.04924	-0.033026
98.4455	77	1.06677	-0.0450804
98.4455	78	1.08798	-0.0597617
98.4455	79	1.11088	-0.0756501
98.4455	80	1.13238	-0.0904705
98.4455	81	1.14862	-0.101518
98.4455	82	1.1549	-0.105304
98.4455	83	1.1525	-0.103063
98.4455	84	1.14447	-0.0970545
98.4455	85	1.13493	-0.0901843
98.4455	86	1.12627	-0.0840817
98.4455	87	1.11911	-0.0791112
98.4455	88	1.1135	-0.0748427
98.4455	89	1.10859	-0.0707717
98.4455	90	1.10368	-0.0662109
98.4455	91	1.09859	-0.0609752
98.4455	92	1.09365	-0.0551431
98.4455	93	1.08891	-0.0489209
98.4455	94	1.08448	-0.0424457
98.4455	95	1.08082	-0.035698
98.4455	96	1.0781	-0.0287995
98.4455	97	1.07598	-0.0218069
98.4455	98	1.07434	-0.014708
98.4455	99	1.07347	-0.00743389
98.4455	100	1.07322	0
98.4455	101	1.07347	0.00743389
98.4455	102	1.07434	0.014708
98.791	-1	1.07093	-0.00731574
98.791	0	1.07065	0
98.791	1	1.07093	0.00731574
98.791	2	1.07185	0.0144594
98.791	3	1.07355	0.0214426
98.791	4	1.07571	0.0283321
98.791	5	1.07847	0.035095
98.791	6	1.0822	0.0416988
98.791	7	1.08671	0.0480798
98.791	8	1.09157	0.0542477
98.791	9	1.09668	0.0600469
98.791	10	1.10198	0.0652935
98.791	11	1.1071	0.0698936
98.791	12	1.11207	0.0739431
98.791	13	1.11751	0.0780471
98.791	14	1.12436	0.082763
98.791	15	1.13269	0.088614
98.791	16	1.14222	0.0954176
98.791	17	1.15106	0.101911
98.791	18	1.15511	0.105308
98.791	19	1.15123	0.103198
98.791	20	1.13691	0.0936073
98.791	21	1.11619	0.0793511
98.791	22	1.09327	0.0634276
98.791	23	1.07139	0.048259
98.791	24	1.05292	0.035534
98.791	25	1.03839	0.0256295
98.791	26	1.0274	0.0183025
98.791	27	1.01951	0.0129691
98.791	28	1.01375	0.00911366
98.791	29	1.00968	0.00633367
98.791	30	1.00676	0.00445515
98.791	31	1.00463	0.0030894
98.791	32	1.00315	0.00210515
98.791	33	1.00223	0.00143343
98.791	34	1.0015	0.000951782
98.791	35	1.00094	0.00063164
98.791	36	1.00063	0.000452221
98.791	37	1.00044	0.000277036
98.791	38	1.00027	0.000129433
98.791	39	1.00017	0.000110326
98.791	40	1.0001	0.00010504
98.791	41	1.00004	2.06705e-05
98.791	42	1.00005	-1.57095e-05
98.791	43	1.00006	3.05401e-05
98.791	44	0.999979	2.69734e-05
98.791	45	0.999972	-2.44206e-05
98.791	46	1.00005	-1.55714e-05
98.791	47	1.00003	2.26544e-05
98.791	48	0.999945	4.80862e-06
98.791	49	0.999994	-2.47406e-05
98.791	50	1.00006	0
98.791	51	0.999994	2.47406e-05
98.791	52	0.999945	-4.80862e-06
98.791	53	1.00003	-2.26544e-05
98.791	54	1.00005	1.55714e-05
98.791	55	0.999972	2.44206e-05
98.791	56	0.999979	-2.69734e-05
98.791	57	1.00006	-3.05401e-05
98.791	58	1.00005	1.57095e-05
98.791	59	1.00004	-2.06705e-05
98.791	60	1.0001	-0.00010504
98.791	61	1.00017	-0.000110326
98.791	62	1.00027	-0.000129433
98.791	63	1.00044	-0.000277036
98.791	64	1.00063	-0.000452221
98.791	65	1.00094	-0.00063164
98.791	66	1.0015	-0.000951782
98.791	67	1.00223	-0.00143343
98.791	68	1.00315	-0.00210515
98.791	69	1.00463	-0.0030894
98.791	70	1.00676	-0.00445515
98.791	71	1.00968	-0.00633367
98.791	72	1.01375	-0.00911366
98.791	73	1.01951	-0.0129691
98.791	74	1.0274	-0.0183025
98.791	75	1.03839	-0.0256295
98.791	76	1.05292	-0.035534
98.791	77	1.07139	-0.048259
98.791	78	1.09327	-0.0634276
98.791	79	1.11619	-0.0793511
98.791	80	1.13691	-0.0936073
98.791	81	1.15123	-0.103198
98.791	82	1.15511	-0.105308
98.791	83	1.15106	-0.101911
98.791	84	1.14222	-0.0954176
98.791	85	1.13269	-0.088614
98.791	86	1.12436	-0.082763
98.791	87	1.11751	-0.0780471
98.791	88	1.11207	-0.0739431
98.791	89	1.1071	-0.0698936
98.791	90	1.10198	-0.0652935
98.791	91	1.09668	-0.0600469
98.791	92	1.09157	-0.0542477
98.791	93	1.08671	-0.0480798
98.791	94	1.0822	-0.0416988
98.791	95	1.07847	-0.035095
98.791	96	1.07571	-0.0283321
98.791	97	1.07355	-0.0214426
98.791	98	1.07185	-0.0144594
98.791	99	1.07093	-0.00731574
98.791	100	1.07065	0
98.791	101	1.07093	0.00731574
98.791	102	1.07185	0.0144594
99.1365	-1	1.06843	-0.00719267
99.1365	0	1.06813	0
99.1365	1	1.06843	0.00719267
99.1365	2	1.06941	0.014206
99.1365	3	1.07115	0.0210755
99.1365	4	1.07335	0.0278624
99.1365	5	1.07616	0.0344896
99.1365	6	1.07995	0.0409484
99.1365	7	1.08455	0.0472317
99.1365	8	1.0895	0.0533388
99.1365	9	1.09477	0.059097
99.1365	10	1.10028	0.0643488
99.1365	11	1.1056	0.0689957
99.1365	12	1.11066	0.0730522
99.1365	13	1.11599	0.0770241
99.1365	14	1.12254	0.0815058
99.1365	15	1.1305	0.0870902
99.1365	16	1.13991	0.0937536
99.1365	17	1.14929	0.100549
99.1365	18	1.15488	0.105009
99.1365	19	1.15322	0.104432
99.1365	20	1.14114	0.0965129
99.1365	21	1.12142	0.0829873
99.1365	22	1.09865	0.0671566
99.1365	23	1.07622	0.0515847
99.1365	24	1.05682	0.038203
99.1365	25	1.04136	0.0276545
99.1365	26	1.02958	0.0197773
99.1365	27	1.02109	0.0140226
99.1365	28	1.01489	0.00986664
99.1365	29	1.01048	0.00686683
99.1365	30	1.00732	0.00483608
99.1365	31	1.00503	0.00336035
99.1365	32	1.00343	0.00228653
99.1365	33	1.00243	0.00155797
99.1365	34	1.00164	0.00104904
99.1365	35	1.00102	0.000697092
99.1365	36	1.00069	0.000488584
99.1365	37	1.0005	0.000304504
99.1365	38	1.0003	0.000151401
99.1365	39	1.00018	0.000122815
99.1365	40	1.00011	0.000113474
99.1365	41	1.00006	2.50245e-05
99.1365	42	1.00005	-1.54463e-05
99.1365	43	1.00005	3.49481e-05
99.1365	44	0.999988	3.20108e-05
99.1365	45	0.999979	-2.82757e-05
99.1365	46	1.00004	-1.87203e-05
99.1365	47	1.00002	2.89059e-05
99.1365	48	0.999953	6.87859e-06
99.1365	49	0.999995	-3.16884e-05
99.1365	50	1.00005	0
99.1365	51	0.999995	3.16884e-05
99.1365	52	0.999953	-6.87859e-06
99.1365	53	1.00002	-2.89059e-05
99.1365	54	1.00004	1.87203e-05
99.1365	55	0.999979	2.82757e-05
99.1365	56	0.999988	-3.20108e-05
99.1365	57	1.00005	-3.49481e-05
99.1365	58	1.00005	1.54463e-05
99.1365	59	1.00006	-2.50245e-05
99.1365	60	1.00011	-0.000113474
99.1365	61	1.00018	-0.000122815
99.1365	62	1.0003	-0.000151401
99.1365	63	1.0005	-0.000304504
99.1365	64	1.00069	-0.000488584
99.1365	65	1.00102	-0.000697092
99.1365	66	1.00164	-0.00104904
99.1365	67	1.00243	-0.00155797
99.1365	68	1.00343	-0.00228653
99.1365	69	1.00503	-0.00336035
99.1365	70	1.00732	-0.00483608
99.1365	71	1.01048	-0.00686683
99.1365	72	1.01489	-0.00986664
99.1365	73	1.02109	-0.0140226
99.1365	74	1.02958	-0.0197773
99.1365	75	1.04136	-0.0276545
99.1365	76	1.05682	-0.038203
99.1365	77	1.07622	-0.0515847
99.1365	78	1.09865	-0.0671566
99.1365	79	1.12142	-0.0829873
99.1365	80	1.14114	-0.0965129
99.1365	81	1.15322	-0.104432
99.1365	82	1.15488	-0.105009
99.1365	83	1.14929	-0.100549
99.1365	84	1.13991	-0.0937536
99.1365	85	1.1305	-0.0870902
99.1365	86	1.12254	-0.0815058
99.1365	87	1.11599	-0.0770241
99.1365	88	1.11066	-0.0730522
99.1365	89	1.1056	-0.0689957
99.1365	90	1.10028	-0.0643488
99.1365	91	1.09477	-0.059097
99.1365	92	1.0895	-0.0533388
99.1365	93	1.08455	-0.0472317
99.1365	94	1.07995	-0.0409484
99.1365	95	1.07616	-0.0344896
99.1365	96	1.07335	-0.0278624
99.1365	97	1.07115	-0.0210755
99.1365	98	1.06941	-0.014206
99.1365	99	1.06843	-0.00719267
99.1365	100	1.06813	0
99.1365	101	1.06843	0.00719267
99.1365	102	1.06941	0.014206
99.4821	-1	1.06598	-0.00706471
99.4821	0	1.06564	0
99.4821	1	1.06598	0.00706471
99.4821	2	1.06701	0.0139481
99.4821	3	1.06879	0.0207056
99.4821	4	1.07103	0.0273894
99.4821	5	1.0739	0.0338814
99.4821	6	1.07775	0.0401957
99.4821	7	1.0824	0.0463782
99.4821	8	1.08745	0.0524178
99.4821	9	1.09287	0.0581274
99.4821	10	1.09857	0.0633781
99.4821	11	1.1041	0.0680749
99.4821	12	1.10927	0.0721619
99.4821	13	1.11453	0.0760368
99.4821	14	1.1208	0.0803087
99.4821	15	1.12839	0.0856215
99.4821	16	1.13759	0.092087
99.4821	17	1.14729	0.0990436
99.4821	18	1.15424	0.104413
99.4821	19	1.15459	0.105221
99.4821	20	1.14498	0.0991336
99.4821	21	1.1265	0.0865211
99.4821	22	1.10409	0.0709229
99.4821	23	1.08124	0.0550476
99.4821	24	1.06095	0.0410362
99.4821	25	1.04453	0.0298252
99.4821	26	1.03193	0.0213663
99.4821	27	1.0228	0.0151599
99.4821	28	1.01613	0.0106811
99.4821	29	1.01135	0.00744527
99.4821	30	1.00792	0.00524747
99.4821	31	1.00547	0.00365211
99.4821	32	1.00374	0.00248384
99.4821	33	1.00264	0.00169387
99.4821	34	1.00179	0.00115444
99.4821	35	1.00112	0.000768184
99.4821	36	1.00076	0.000527637
99.4821	37	1.00055	0.000334501
99.4821	38	1.00033	0.000176952
99.4821	39	1.00018	0.000136311
99.4821	40	1.00013	0.000120824
99.4821	41	1.00008	3.06667e-05
99.4821	42	1.00005	-1.30765e-05
99.4821	43	1.00004	3.84838e-05
99.4821	44	0.999999	3.58772e-05
99.4821	45	0.999988	-3.0694e-05
99.4821	46	1.00003	-2.09585e-05
99.4821	47	1.00002	3.37526e-05
99.4821	48	0.999964	8.56135e-06
99.4821	49	0.999996	-3.71578e-05
99.4821	50	1.00004	0
99.4821	51	0.999996	3.71578e-05
99.4821	52	0.999964	-8.56135e-06
99.4821	53	1.00002	-3.37526e-05
99.4821	54	1.00003	2.09585e-05
99.4821	55	0.999988	3.0694e-05
99.4821	56	0.999999	-3.58772e-05
99.4821	57	1.00004	-3.84838e-05
99.4821	58	1.00005	1.30765e-05
99.4821	59	1.00008	-3.06667e-05
99.4821	60	1.00013	-0.000120824
99.4821	61	1.00018	-0.000136311
99.4821	62	1.00033	-0.000176952
99.4821	63	1.00055	-0.000334501
99.4821	64	1.00076	-0.000527637
99.4821	65	1.00112	-0.000768184
99.4821	66	1.00179	-0.00115444
99.4821	67	1.00264	-0.00169387
99.4821	68	1.00374	-0.00248384
99.4821	69	1.00547	-0.00365211
99.4821	70	1.00792	-0.00524747
99.4821	71	1.01135	-0.00744527
99.4821	72	1.01613	-0.0106811
99.4821	73	1.0228	-0.0151599
99.4821	74	1.03193	-0.0213663
99.4821	75	1.04453	-0.0298252
99.4821	76	1.06095	-0.0410362
99.4821	77	1.08124	-0.0550476
99.4821	78	1.10409	-0.0709229
99.4821	79	1.1265	-0.0865211
99.4821	80	1.14498	-0.0991336
99.4821	81	1.15459	-0.105221
99.4821	82	1.15424	-0.104413
99.4821	83	1.14729	-0.0990436
99.4821	84	1.13759	-0.092087
99.4821	85	1.12839	-0.0856215
99.4821	86	1.1208	-0.0803087
99.4821	87	1.11453	-0.0760368
99.4821	88	1.10927	-0.0721619
99.4821	89	1.1041	-0.0680749
99.4821	90	1.09857	-0.0633781
99.4821	91	1.09287	-0.0581274
99.4821	92	1.08745	-0.0524178
99.4821	93	1.0824	-0.0463782
99.4821	94	1.07775	-0.0401957
99.4821	95	1.0739	-0.0338814
99.4821	96	1.07103	-0.0273894
99.4821	97	1.06879	-0.0207056
99.4821	98	1.06701	-0.0139481
99.4821	99	1.06598	-0.00706471
99.4821	100	1.06564	0
99.4821	101	1.06598	0.00706471
99.4821	102	1.06701	0.0139481
99.8276	-1	1.06357	-0.00693212
99.8276	0	1.0632	0
99.8276	1	1.06357	0.00693212
99.8276	2	1.06466	0.0136864
99.8276	3	1.06647	0.020333
99.8276	4	1.06875	0.0269127
99.8276	5	1.07169	0.0332706
99.8276	6	1.07559	0.0394425
99.8276	7	1.08029	0.0455214
99.8276	8	1.08542	0.0514868
99.8276	9	1.09098	0.0571409
99.8276	10	1.09685	0.0623836
99.8276	11	1.10258	0.0671302
99.8276	12	1.1079	0.0712661
99.8276	13	1.11313	0.0750798
99.8276	14	1.11914	0.0791695
99.8276	15	1.12636	0.0842151
99.8276	16	1.13527	0.0904369
99.8276	17	1.14511	0.0974353
99.8276	18	1.1532	0.103533
99.8276	19	1.15536	0.105625
99.8276	20	1.14836	0.10139
99.8276	21	1.13138	0.089913
99.8276	22	1.10953	0.0746964
99.8276	23	1.08642	0.0586287
99.8276	24	1.0653	0.0440316
99.8276	25	1.04791	0.0321465
99.8276	26	1.03445	0.023076
99.8276	27	1.02464	0.0163869
99.8276	28	1.01746	0.0115614
99.8276	29	1.01228	0.00807212
99.8276	30	1.00858	0.00569145
99.8276	31	1.00595	0.00396614
99.8276	32	1.00408	0.00269846
99.8276	33	1.00287	0.00184215
99.8276	34	1.00195	0.00126823
99.8276	35	1.00123	0.00084516
99.8276	36	1.00084	0.000569988
99.8276	37	1.00061	0.000367304
99.8276	38	1.00036	0.000206013
99.8276	39	1.00019	0.000150908
99.8276	40	1.00015	0.000127245
99.8276	41	1.0001	3.7662e-05
99.8276	42	1.00005	-8.52463e-06
99.8276	43	1.00004	4.10993e-05
99.8276	44	1.00001	3.84796e-05
99.8276	45	0.999998	-3.15164e-05
99.8276	46	1.00002	-2.21652e-05
99.8276	47	1.00002	3.69822e-05
99.8276	48	0.999976	9.78904e-06
99.8276	49	0.999997	-4.08921e-05
99.8276	50	1.00003	0
99.8276	51	0.999997	4.08921e-05
99.8276	52	0.999976	-9.78904e-06
99.8276	53	1.00002	-3.69822e-05
99.8276	54	1.00002	2.21652e-05
99.8276	55	0.999998	3.15164e-05
99.8276	56	1.00001	-3.84796e-05
99.8276	57	1.00004	-4.10993e-05
99.8276	58	1.00005	8.52463e-06
99.8276	59	1.0001	-3.7662e-05
99.8276	60	1.00015	-0.000127245
99.8276	61	1.00019	-0.000150908
99.8276	62	1.00036	-0.000206013
99.8276	63	1.00061	-0.000367304
99.8276	64	1.00084	-0.000569988
99.8276	65	1.00123	-0.00084516
99.8276	66	1.00195	-0.00126823
99.8276	67	1.00287	-0.00184215
99.8276	68	1.00408	-0.00269846
99.8276	69	1.00595	-0.00396614
99.8276	70	1.00858	-0.00569145
99.8276	71	1.01228	-0.00807212
99.8276	72	1.01746	-0.0115614
99.8276	73	1.02464	-0.0163869
99.8276	74	1.03445	-0.023076
99.8276	75	1.04791	-0.0321465
99.8276	76	1.0653	-0.0440316
99.8276	77	1.08642	-0.0586287
99.8276	78	1.10953	-0.0746964
99.8276	79	1.13138	-0.089913
99.8276	80	1.14836	-0.10139
99.8276	81	1.15536	-0.105625
99.8276	82	1.1532	-0.103533
99.8276	83	1.14511	-0.0974353
99.8276	84	1.13527	-0.0904369
99.8276	85	1.12636	-0.0842151
99.8276	86	1.11914	-0.0791695
99.8276	87	1.11313	-0.0750798
99.8276	88	1.1079	-0.0712661
99.8276	89	1.10258	-0.0671302
99.8276	90	1.09685	-0.0623836
99.8276	91	1.09098	-0.0571409
99.8276	92	1.08542	-0.0514868
99.8276	93	1.08029	-0.0455214
99.8276	94	1.07559	-0.0394425
99.8276	95	1.07169	-0.0332706
99.8276	96	1.06875	-0.0269127
99.8276	97	1.06647	-0.020333
99.8276	98	1.06466	-0.0136864
99.8276	99	1.06357	-0.00693212
99.8276	100	1.0632	0
99.8276	101	1.06357	0.00693212
99.8276	102	1.06466	0.0136864
100.173	-1	1.06121	-0.00679525
100.173	0	1.06081	0
100.173	1	1.06121	0.00679525
100.173	2	1.06234	0.0134215
100.173	3	1.06418	0.0199578
100.173	4	1.06652	0.0264316
100.173	5	1.06952	0.0326572
100.173	6	1.07348	0.0386898
100.173	7	1.07821	0.0446629
100.173	8	1.08341	0.0505477
100.173	9	1.0891	0.0561399
100.173	10	1.09512	0.0613679
100.173	11	1.10104	0.066161
100.173	12	1.10653	0.0703596
100.173	13	1.11176	0.074146
100.173	14	1.11757	0.078084
100.173	15	1.12441	0.0828745
100.173	16	1.13299	0.088822
100.173	17	1.14283	0.0957626
100.173	18	1.15177	0.102388
100.173	19	1.15566	0.105694
100.173	20	1.15115	0.103205
100.173	21	1.13604	0.0931411
100.173	22	1.11494	0.0784487
100.173	23	1.09173	0.062306
100.173	24	1.06988	0.0471855
100.173	25	1.05152	0.0346236
100.173	26	1.03716	0.0249137
100.173	27	1.02662	0.0177105
100.173	28	1.01889	0.0125127
100.173	29	1.0133	0.00875097
100.173	30	1.00929	0.00617056
100.173	31	1.00647	0.0043042
100.173	32	1.00445	0.00293189
100.173	33	1.00311	0.00200392
100.173	34	1.00212	0.00139074
100.173	35	1.00135	0.000928333
100.173	36	1.00092	0.000616327
100.173	37	1.00068	0.000403213
100.173	38	1.0004	0.000238468
100.173	39	1.00021	0.000166731
100.173	40	1.00017	0.000132983
100.173	41	1.00012	4.60464e-05
100.173	42	1.00005	-1.79454e-06
100.173	43	1.00003	4.28065e-05
100.173	44	1.00002	3.97972e-05
100.173	45	1.00001	-3.06555e-05
100.173	46	1.00001	-2.22669e-05
100.173	47	1.00001	3.84645e-05
100.173	48	0.99999	1.05183e-05
100.173	49	0.999999	-4.27204e-05
100.173	50	1.00002	0
100.173	51	0.999999	4.27204e-05
100.173	52	0.99999	-1.05183e-05
100.173	53	1.00001	-3.84645e-05
100.173	54	1.00001	2.22669e-05
100.173	55	1.00001	3.06555e-05
100.173	56	1.00002	-3.97972e-05
100.173	57	1.00003	-4.28065e-05
100.173	58	1.00005	1.79454e-06
100.173	59	1.00012	-4.60464e-05
100.173	60	1.00017	-0.000132983
100.173	61	1.00021	-0.000166731
100.173	62	1.0004	-0.000238468
100.173	63	1.00068	-0.000403213
100.173	64	1.00092	-0.000616327
100.173	65	1.00135	-0.000928333
100.173	66	1.00212	-0.00139074
100.173	67	1.00311	-0.00200392
100.173	68	1.00445	-0.00293189
100.173	69	1.00647	-0.0043042
100.173	70	1.00929	-0.00617056
100.173	71	1.0133	-0.00875097
100.173	72	1.01889	-0.0125127
100.173	73	1.02662	-0.0177105
100.173	74	1.03716	-0.0249137
100.173	75	1.05152	-0.0346236
100.173	76	1.06988	-0.0471855
100.173	77	1.09173	-0.062306
100.173	78	1.11494	-0.0784487
100.173	79	1.13604	-0.0931411
100.173	80	1.15115	-0.103205
100.173	81	1.15566	-0.105694
100.173	82	1.15177	-0.102388
100.173	83	1.14283	-0.0957626
100.173	84	1.13299	-0.088822
100.173	85	1.12441	-0.0828745
100.173	86	1.11757	-0.078084
100.173	87	1.11176	-0.074146
100.173	88	1.10653	-0.0703596
100.173	89	1.10104	-0.066161
100.173	90	1.09512	-0.0613679
100.173	91	1.0891	-0.0561399
100.173	92	1.08341	-0.0505477
100.173	93	1.07821	-0.0446629
100.173	94	1.07348	-0.0386898
100.173	95	1.06952	-0.0326572
100.173	96	1.06652	-0.0264316
100.173	97	1.06418	-0.0199578
100.173	98	1.06234	-0.0134215
100.173	99	1.06121	-0.00679525
100.173	100	1.06081	0
100.173	101	1.06121	0.00679525
100.173	102	1.06234	0.0134215
100.518	-1	1.05889	-0.00665448
100.518	0	1.05846	0
100.518	1	1.05889	0.00665448
100.518	2	1.06007	0.0131538
100.518	3	1.06194	0.0195799
100.518	4	1.06433	0.0259452
100.518	5	1.06741	0.0320406
100.518	6	1.07141	0.0379382
100.518	7	1.07617	0.0438036
100.518	8	1.08143	0.0496017
100.518	9	1.08723	0.0551265
100.518	10	1.09339	0.0603332
100.518	11	1.09949	0.0651672
100.518	12	1.10516	0.0694375
100.518	13	1.11043	0.073228
100.518	14	1.11606	0.0770464
100.518	15	1.12256	0.0816001
100.518	16	1.13076	0.0872556
100.518	17	1.14047	0.0940595
100.518	18	1.15001	0.101018
100.518	19	1.1555	0.10545
100.518	20	1.1533	0.104565
100.518	21	1.14041	0.0961477
100.518	22	1.12027	0.0821472
100.518	23	1.09714	0.0660584
100.518	24	1.07466	0.0504927
100.518	25	1.05536	0.0372616
100.518	26	1.04007	0.0268878
100.518	27	1.02875	0.0191385
100.518	28	1.02043	0.0135408
100.518	29	1.01439	0.00948603
100.518	30	1.01005	0.00668784
100.518	31	1.00702	0.00466844
100.518	32	1.00485	0.00318587
100.518	33	1.00338	0.00218042
100.518	34	1.0023	0.00152245
100.518	35	1.00148	0.00101811
100.518	36	1.00101	0.000667412
100.518	37	1.00074	0.000442566
100.518	38	1.00044	0.000274172
100.518	39	1.00023	0.000183936
100.518	40	1.00019	0.000138372
100.518	41	1.00015	5.5831e-05
100.518	42	1.00005	7.03866e-06
100.518	43	1.00002	4.36761e-05
100.518	44	1.00004	3.98784e-05
100.518	45	1.00002	-2.8094e-05
100.518	46	0.999999	-2.12373e-05
100.518	47	1	3.81541e-05
100.518	48	1	1.07312e-05
100.518	49	1	-4.25615e-05
100.518	50	1	0
100.518	51	1	4.25615e-05
100.518	52	1	-1.07312e-05
100.518	53	1	-3.81541e-05
100.518	54	0.999999	2.12373e-05
100.518	55	1.00002	2.8094e-05
100.518	56	1.00004	-3.98784e-05
100.518	57	1.00002	-4.36761e-05
100.518	58	1.00005	-7.03866e-06
100.518	59	1.00015	-5.5831e-05
100.518	60	1.00019	-0.000138372
100.518	61	1.00023	-0.000183936
100.518	62	1.00044	-0.000274172
100.518	63	1.00074	-0.000442566
100.518	64	1.00101	-0.000667412
100.518	65	1.00148	-0.00101811
100.518	66	1.0023	-0.00152245
100.518	67	1.00338	-0.00218042
100.518	68	1.00485	-0.00318587
100.518	69	1.00702	-0.00466844
100.518	70	1.01005	-0.00668784
100.518	71	1.01439	-0.00948603
100.518	72	1.02043	-0.0135408
100.518	73	1.02875	-0.0191385
100.518	74	1.04007	-0.0268878
100.518	75	1.05536	-0.0372616
100.518	76	1.07466	-0.0504927
100.518	77	1.09714	-0.0660584
100.518	78	1.12027	-0.0821472
100.518	79	1.14041	-0.0961477
100.518	80	1.1533	-0.104565
100.518	81	1.1555	-0.10545
100.518	82	1.15001	-0.101018
100.518	83	1.14047	-0.0940595
100.518	84	1.13076	-0.0872556
100.518	85	1.12256	-0.0816001
100.518	86	1.11606	-0.0770464
100.518	87	1.11043	-0.073228
100.518	88	1.10516	-0.0694375
100.518	89	1.09949	-0.0651672
100.518	90	1.09339	-0.0603332
100.518	91	1.08723	-0.0551265
100.518	92	1.08143	-0.0496017
100.518	93	1.07617	-0.0438036
100.518	94	1.07141	-0.0379382
100.518	95	1.06741	-0.0320406
100.518	96	1.06433	-0.0259452
100.518	97	1.06194	-0.0195799
100.518	98	1.06007	-0.0131538
100.518	99	1.05889	-0.00665448
100.518	100	1.05846	0
100.518	101	1.05889	0.00665448
100.518	102	1.06007	0.0131538
100.864	-1	1.05662	-0.00651032
100.864	0	1.05616	0
100.864	1	1.05662	0.00651032
100.864	2	1.05784	0.0128837
100.864	3	1.05973	0.019199
100.864	4	1.06218	0.0254529
100.864	5	1.06534	0.0314205
100.864	6	1.06937	0.0371882
100.864	7	1.07415	0.0429445
100.864	8	1.07948	0.0486497
100.864	9	1.08537	0.0541024
100.864	10	1.09165	0.0592817
100.864	11	1.09791	0.0641494
100.864	12	1.10376	0.0684961
100.864	13	1.10912	0.0723184
100.864	14	1.11462	0.0760501
100.864	15	1.1208	0.08039
100.864	16	1.12861	0.0857471
100.864	17	1.13809	0.0923525
100.864	18	1.14798	0.0994928
100.864	19	1.15491	0.104893
100.864	20	1.15482	0.105469
100.864	21	1.14442	0.0988769
100.864	22	1.12547	0.0857546
100.864	23	1.10261	0.0698609
100.864	24	1.07965	0.0539445
100.864	25	1.05943	0.0400643
100.864	26	1.04319	0.0290063
100.864	27	1.03104	0.0206792
100.864	28	1.02209	0.0146522
100.864	29	1.01557	0.0102818
100.864	30	1.01088	0.00724665
100.864	31	1.00763	0.00506128
100.864	32	1.00527	0.0034622
100.864	33	1.00367	0.00237295
100.864	34	1.00251	0.00166391
100.864	35	1.00163	0.00111496
100.864	36	1.00111	0.000724046
100.864	37	1.00081	0.000485713
100.864	38	1.00048	0.000312962
100.864	39	1.00025	0.000202706
100.864	40	1.00021	0.000143816
100.864	41	1.00017	6.7002e-05
100.864	42	1.00005	1.78334e-05
100.864	43	1.00001	4.38347e-05
100.864	44	1.00005	3.88386e-05
100.864	45	1.00003	-2.38848e-05
100.864	46	0.999988	-1.90968e-05
100.864	47	0.999999	3.609e-05
100.864	48	1.00002	1.04345e-05
100.864	49	1	-4.04235e-05
100.864	50	0.999987	0
100.864	51	1	4.04235e-05
100.864	52	1.00002	-1.04345e-05
100.864	53	0.999999	-3.609e-05
100.864	54	0.999988	1.90968e-05
100.864	55	1.00003	2.38848e-05
100.864	56	1.00005	-3.88386e-05
100.864	57	1.00001	-4.38347e-05
100.864	58	1.00005	-1.78334e-05
100.864	59	1.00017	-6.7002e-05
100.864	60	1.00021	-0.000143816
100.864	61	1.00025	-0.000202706
100.864	62	1.00048	-0.000312962
100.864	63	1.00081	-0.000485713
100.864	64	1.00111	-0.000724046
100.864	65	1.00163	-0.00111496
100.864	66	1.00251	-0.00166391
100.864	67	1.00367	-0.00237295
100.864	68	1.00527	-0.0034622
100.864	69	1.00763	-0.00506128
100.864	70	1.01088	-0.00724665
100.864	71	1.01557	-0.0102818
100.864	72	1.02209	-0.0146522
100.864	73	1.03104	-0.0206792
100.864	74	1.04319	-0.0290063
100.864	75	1.05943	-0.0400643
100.864	76	1.07965	-0.0539445
100.864	77	1.10261	-0.0698609
100.864	78	1.12547	-0.0857546
100.864	79	1.14442	-0.0988769
100.864	80	1.15482	-0.105469
100.864	81	1.15491	-0.104893
100.864	82	1.14798	-0.0994928
100.864	83	1.13809	-0.0923525
100.864	84	1.12861	-0.0857471
100.864	85	1.1208	-0.08039
100.864	86	1.11462	-0.0760501
100.864	87	1.10912	-0.0723184
100.864	88	1.10376	-0.0684961
100.864	89	1.09791	-0.0641494
100.864	90	1.09165	-0.0592817
100.864	91	1.08537	-0.0541024
100.864	92	1.07948	-0.0486497
100.864	93	1.07415	-0.0429445
100.864	94	1.06937	-0.0371882
100.864	95	1.06534	-0.0314205
100.864	96	1.06218	-0.0254529
100.864	97	1.05973	-0.019199
100.864	98	1.05784	-0.0128837
100.864	99	1.05662	-0.00651032
100.864	100	1.05616	0
100.864	101	1.05662	0.00651032
100.864	102	1.05784	0.0128837
101.209	-1	1.05439	-0.00636342
101.209	0	1.05392	0
101.209	1	1.05439	0.00636342
101.209	2	1.05564	0.012612
101.209	3	1.05756	0.0188153
101.209	4	1.06007	0.0249543
101.209	5	1.06331	0.030797
101.209	6	1.06738	0.0364406
101.209	7	1.07217	0.0420866
101.209	8	1.07755	0.0476937
101.209	9	1.08354	0.0530701
101.209	10	1.08992	0.0582168
101.209	11	1.09631	0.0631097
